Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
4P16 3 Copy Number Variation WP5365	6/30	0.6539045643639269	0.9999962908128224	0	0	0.9083526682134571	0.38586264000696	POLN;CBL;NAT8L;SOS1;FGF2;FGFR3
GDNF RET Signaling Axis WP4830	6/30	0.6539045643639269	0.9999962908128224	0	0	0.9083526682134571	0.38586264000696	ROBO2;RET;SALL1;SOX17;EYA1;HOXC11
BMP Signaling In Eyelid Development WP3927	4/20	0.6546946792615719	0.9999962908128224	0	0	0.9083951762523191	0.38478374306693464	SFRP1;TGFA;DKK2;FGFR2
Lipid Metabolism In Senescent Cells WP5149	4/20	0.6546946792615719	0.9999962908128224	0	0	0.9083951762523191	0.38478374306693464	CDKN1A;PLA2G4A;PLA2G3;PLA2G7
Lung Pathology Of COVID 19 WP5146	4/20	0.6546946792615719	0.9999962908128224	0	0	0.9083951762523191	0.38478374306693464	CXCL9;IL6;IL18;TNF
Influence Of Laminopathies On Wnt Signaling WP4844	7/35	0.655183280667325	0.9999962908128224	0	0	0.9083313993966118	0.3840790893342738	CEBPA;ICMT;CCND1;ADIPOQ;PPARG;SLC2A4;RUNX2
Microglia Pathogen Phagocytosis Pathway WP3937	8/40	0.6569984116057036	0.9999962908128224	0	0	0.9083101207056639	0.3815571733036822	ITGB2;RAC2;PIK3CD;TREM2;CYBA;PTPN6;FCGR1A;LAT
Oxidative Damage Response WP3941	8/40	0.6569984116057036	0.9999962908128224	0	0	0.9083101207056639	0.3815571733036822	C4B;MAPK10;CDKN1A;GADD45A;CYCS;MAP3K9;NFKBIE;TNF
Angiopoietin Like Protein 8 Regulatory Pathway WP3915	27/132	0.6571688767858348	0.9999962908128224	0	0	0.9340239149985011	0.3921165505109131	IRS4;LPL;PIK3CD;PIK3C2G;SLC2A4;CYP3A4;CBL;FOXO1;GYS1;RPS6KA6;RPS6KA5;AKT2;RPS6KA2;RPS6KA1;MAP3K9;PCK1;MAPK4;MAP4K4;MAP4K1;MAP2K1;SLCO1C1;MAPK10;SCD;FASN;ANGPTL8;SOS1;RHOQ
RIOK1 And RIOK2 In EGFR And PI3K Mediated Tumorigenesis WP3873	3/15	0.6589095910239224	0.9999962908128224	0	0	0.9084164154880594	0.37896311771860197	AKT2;AKT3;PTEN
Pro Survival Signaling Of Neuroprotectin D1 WP5182	3/15	0.6589095910239224	0.9999962908128224	0	0	0.9084164154880594	0.37896311771860197	CYCS;TNF;BIRC3
Rubinstein Taybi Syndrome 1 WP5367	3/15	0.6589095910239224	0.9999962908128224	0	0	0.9084164154880594	0.37896311771860197	FBL;ALX1;FOXO1
IL4 Signaling WP395	10/50	0.6615111417596514	0.9999962908128224	0	0	0.9082675336739433	0.3753219873006119	CEBPA;SOCS1;INPP5D;PIK3CD;PTPN11;PTPN6;GAB2;SOS1;IL2RG;CBL
mRNA Vaccine Activation Of Dendritic Cell And Induction IFN1 WP5187	2/10	0.6700645949894278	0.9999962908128224	0	0	0.9084376448771442	0.36372131878153063	IRF7;TNFRSF11A
Interleukin 1 Induced Activation Of NF kB WP3656	2/10	0.6700645949894278	0.9999962908128224	0	0	0.9084376448771442	0.36372131878153063	TIFA;PRKCZ
Neurotransmitter Disorders WP4220	2/10	0.6700645949894278	0.9999962908128224	0	0	0.9084376448771442	0.36372131878153063	MAOA;DBH
Steroid Biosynthesis WP496	2/10	0.6700645949894278	0.9999962908128224	0	0	0.9084376448771442	0.36372131878153063	HSD17B2;HSD17B3
Glucocorticoid Receptor Pathway WP2880	14/70	0.6718789322377229	0.9999962908128224	0	0	0.9081822408182241	0.3611632934685501	SRGN;MGAM;CAVIN2;EPB41L4B;THBD;RGS2;DNER;STOM;ACKR3;PMP2;S100P;TNS4;BIRC3;CPEB4
Host Pathogen Interaction Of Human Coronaviruses MAPK Signaling WP4877	7/36	0.68590346708973	0.9999962908128224	0	0	0.8769536095261722	0.33062762892345454	MAPK10;MAP2K1;IFI27;RPS6KA2;RPS6KA1;MAP3K9;JUNB
Vitamin D Sensitive Calcium Signaling In Depression WP4698	7/36	0.68590346708973	0.9999962908128224	0	0	0.8769536095261722	0.33062762892345454	GRIN2A;G6PD;GCLC;CHRM1;ATP2B4;GRIN2B;GRIN1
Factors And Pathways Affecting IGF1 Akt Signaling WP3850	7/36	0.68590346708973	0.9999962908128224	0	0	0.8769536095261722	0.33062762892345454	ITGB1;IGFBP5;PTEN;TNFSF9;NEB;IGF1;PDK1
Overview Of Proinflammatory And Profibrotic Mediators WP5095	26/129	0.6867245289084011	0.9999962908128224	0	0	0.9167990585466314	0.344553296135091	CCL14;CXCL9;CXCL8;IL26;CXCL17;CXCL13;CXCL3;TNF;CXCL2;CXCL5;CX3CL1;CXCL16;CCL5;CCL4;CCL3;IL12A;CCL19;PF4V1;CCL22;MMP3;IL18;MMP9;IL6;IL23A;IL7;CCL28
Wnt Beta Catenin Signaling In Leukemia WP3658	5/26	0.6894534520013507	0.9999962908128224	0	0	0.865062796169268	0.3216788722885425	CCND1;WIF1;MYC;ZBTB16;DKK1
Cytokines And Inflammatory Response WP530	5/26	0.6894534520013507	0.9999962908128224	0	0	0.865062796169268	0.3216788722885425	IL6;IL7;PDGFA;TNF;CXCL2
PPAR Alpha Pathway WP2878	5/26	0.6894534520013507	0.9999962908128224	0	0	0.865062796169268	0.3216788722885425	CCND1;MYC;EHHADH;ACADM;PPARA
Glucuronidation WP698	5/26	0.6894534520013507	0.9999962908128224	0	0	0.865062796169268	0.3216788722885425	UGP2;PGM3;PGM5;PGM1;UGT2B7
Nicotine Effect On Dopaminergic Neurons WP1602	4/21	0.6943732988091118	0.9999962908128224	0	0	0.8549055986030776	0.31182302862001404	GNG2;PRKACA;GNAI1;DRD4
Glycosphingolipid Metabolism WP5292	4/21	0.6943732988091118	0.9999962908128224	0	0	0.8549055986030776	0.31182302862001404	UGT8;GAL3ST1;B3GALT1;B4GALT6
Type II Diabetes Mellitus WP1584	4/21	0.6943732988091118	0.9999962908128224	0	0	0.8549055986030776	0.31182302862001404	ADIPOQ;SLC2A4;PRKCZ;TNF
Estradiol Regulation In Porto Sinusoidal Vascular Disease WP5235	1/5	0.7034653203164762	0.9999962908128224	0	0	0.9084588644264194	0.3195383226668093	CALM1
GLP 1 Secretion From Intestine To Portal Vein WP5446	1/5	0.7034653203164762	0.9999962908128224	0	0	0.9084588644264194	0.3195383226668093	SLC5A1
Tyrosine Metabolism And Related Disorders WP4506	1/5	0.7034653203164762	0.9999962908128224	0	0	0.9084588644264194	0.3195383226668093	FAH
Creatine Pathway WP5190	1/5	0.7034653203164762	0.9999962908128224	0	0	0.9084588644264194	0.3195383226668093	SLC6A8
Tryptophan Catabolism Leading To NAD Production WP4210	3/16	0.703684614341369	0.9999962908128224	0	0	0.8384847241791364	0.29466450609645145	HAAO;NMNAT2;IDO1
2Q21 1 Copy Number Variation Syndrome WP5223	3/16	0.703684614341369	0.9999962908128224	0	0	0.8384847241791364	0.29466450609645145	MZT2A;TUBA3D;STMN2
TYROBP Causal Network In Microglia WP3945	12/62	0.7125627343142471	0.9999962908128224	0	0	0.8717843866171003	0.295436676625919	PYCARD;APBB1IP;RGS1;ITGB2;RPS6KA1;ITGAX;IL18;CD37;TCIRG1;RUNX3;GAL3ST4;CXCL16
Glioblastoma Signaling WP2261	16/82	0.7168277200971531	0.9999962908128224	0	0	0.8805073995771671	0.29313829986996803	CDKN1A;MAP2K1;CDKN2B;CDKN2C;PTEN;PIK3CD;PIK3C2G;CBL;PRKCZ;FOXO1;CCND1;AKT2;AKT3;E2F1;PRKCQ;FGFR2
2Q37 Copy Number Variation Syndrome WP5224	27/136	0.7200045877639425	0.9999962908128224	0	0	0.8995167924774492	0.2954891930307628	IQCA1;CALCRL;ITGB3;HJURP;TWIST2;PDGFA;CXCR4;PRL;TNF;GYS1;ESPNL;MAP1LC3C;D2HGDH;MAP4;BOK;ABCA1;GABARAPL1;RPS6;ITPK1;ARL4C;RRAGC;CAPN10;IRF8;ACKR3;PDCD1;CALM1;HAMP
Induction Of Autophagy And TLR Signaling By Graphene Oxide WP5336	2/11	0.7223090915279886	0.9999962908128224	0	0	0.8074486169061968	0.26266475259590166	TNF;TLR4
Gene Regulatory Network Modeling Somitogenesis WP2854	2/11	0.7223090915279886	0.9999962908128224	0	0	0.8074486169061968	0.26266475259590166	RIPPLY2;WNT3A
NAD Metabolism Sirtuins And Aging WP3630	2/11	0.7223090915279886	0.9999962908128224	0	0	0.8074486169061968	0.26266475259590166	PPARG;FOXO1
PAFAH1B1 Copy Number Variation WP5409	2/11	0.7223090915279886	0.9999962908128224	0	0	0.8074486169061968	0.26266475259590166	VLDLR;PAFAH1B3
IDO Metabolic Pathway WP5414	2/11	0.7223090915279886	0.9999962908128224	0	0	0.8074486169061968	0.26266475259590166	TNF;IDO1
Nucleotide GPCRs WP80	2/11	0.7223090915279886	0.9999962908128224	0	0	0.8074486169061968	0.26266475259590166	ADORA3;LTB4R
1Q21 1 Copy Number Variation Syndrome WP4905	5/27	0.7227582743366116	0.9999962908128224	0	0	0.825689040720356	0.26808508908943723	TJP1;OCLN;GJA5;TJP3;TJP2
IL26 Signaling WP5347	9/48	0.7365046059197681	0.9999962908128224	0	0	0.838259720312193	0.2563731762426008	IL6;CXCL8;IL26;RORC;TNFSF11;TNF;MPO;MMP9;EPHA3
Involvement Of Secretase In Neurodegenerative Diseases WP5372	3/17	0.7438121013863566	0.9999962908128224	0	0	0.7785432744857739	0.23042298336801695	BDNF;AKT2;AKT3
Amplification And Expansion Of Oncogenic Pathways WP3678	3/17	0.7438121013863566	0.9999962908128224	0	0	0.7785432744857739	0.23042298336801695	EPAS1;CXCR4;CYTIP
Canonical And Non Canonical TGF B Signaling WP3874	3/17	0.7438121013863566	0.9999962908128224	0	0	0.7785432744857739	0.23042298336801695	LOX;LOXL4;TGFBR2
Leptin Insulin Signaling Overlap WP3935	3/17	0.7438121013863566	0.9999962908128224	0	0	0.7785432744857739	0.23042298336801695	SOCS1;IRS4;LEPR
Fluoropyrimidine Activity WP1601	6/33	0.74655650425383	0.9999962908128224	0	0	0.8072699149265274	0.2359520577209135	DHFR;CDA;XRCC3;TYMS;CES1;ABCG2
Alpha 6 Beta 4 Signaling WP244	6/33	0.74655650425383	0.9999962908128224	0	0	0.8072699149265274	0.2359520577209135	LAMB3;ITGB4;LAMA1;PTPN11;LAMC1;SOS1
miRNA Regulation Of DNA Damage Response WP1530	13/69	0.7536414355594541	0.9999962908128224	0	0	0.8431160984031074	0.23846575476929519	CDKN1A;GADD45A;BBC3;DDB2;TP53AIP1;PIDD1;CCNB2;CCND1;FANCD2;MYC;E2F1;CYCS;SFN
DNA Damage Response WP707	13/69	0.7536414355594541	0.9999962908128224	0	0	0.8431160984031074	0.23846575476929519	CDKN1A;GADD45A;BBC3;DDB2;TP53AIP1;PIDD1;CCNB2;CCND1;FANCD2;MYC;E2F1;CYCS;SFN
7Q11 23 Copy Number Variation Syndrome WP4932	20/104	0.7554336849037925	0.9999962908128224	0	0	0.8645916467145517	0.24248620698539958	SNAP25;HMGA1;VPS37D;CHTF18;ACACB;ACACA;LAT2;GRIP1;CLDN4;CLDN3;MYO1C;MYC;BCL7B;BTK;OGDH;METTL27;HOXC8;DLD;FBN1;ATPAF1
5Q35 Copy Number Variation WP5380	21/109	0.756239720809874	0.9999962908128224	0	0	0.8665361413906233	0.24210747875484198	PRR7;RGS14;F12;CXCR4;ABHD5;COX7A1;GRIN2B;NTN1;GNAI1;GRIN1;MAPK10;MYC;INPP5D;CDHR2;CAPN3;FAM193B;CDHR5;FGFR4;SOS1;MXD3;PNPLA2
Complement Activation WP545	4/23	0.7636342761713799	0.9999962908128224	0	0	0.7648178888780393	0.20624561067897554	C4B;C6;MASP2;MASP1
EGF EGFR Signaling WP437	31/159	0.7671369984056609	0.9999962908128224	0	0	0.8792225787631271	0.23307300583257398	SH3GL3;PTPRR;SH3KBP1;SH2D2A;STXBP1;PTEN;ASAP1;CBL;PRKCZ;FOXO1;EPS8;RPS6KA5;RPS6KA2;INPP5D;RPS6KA1;E2F1;SH3GL2;MAPK4;MAP4K1;MAP2K1;CAV2;EGF;NOS3;CAV1;PTK6;PTPN11;GAB2;PXDN;RIN1;SOS1;PTPN5
SRF And miRs In Smooth Muscle Differentiation And Proliferation WP1991	2/12	0.7673751517951495	0.9999962908128224	0	0	0.726657394529439	0.19240396809611685	MYOCD;KLF4
Bile Acid Synthesis And Enterohepatic Circulation WP4389	2/12	0.7673751517951495	0.9999962908128224	0	0	0.726657394529439	0.19240396809611685	FGFR4;LDLR
Nanoparticle Triggered Regulated Necrosis WP2513	2/12	0.7673751517951495	0.9999962908128224	0	0	0.726657394529439	0.19240396809611685	PLA2G4A;TNF
PtdIns 4 5 P2 In Cytokinesis Pathway WP5199	2/12	0.7673751517951495	0.9999962908128224	0	0	0.726657394529439	0.19240396809611685	RDX;MSN
IL10 Anti Inflammatory Signaling WP4495	2/12	0.7673751517951495	0.9999962908128224	0	0	0.726657394529439	0.19240396809611685	IL6;HMOX1
Aerobic Glycolysis WP4629	2/12	0.7673751517951495	0.9999962908128224	0	0	0.726657394529439	0.19240396809611685	GPI;LDHA
Mir 124 Predicted Interactions W Cll Cycle And Differentiation WP3595	1/6	0.7674732457951902	0.9999962908128224	0	0	0.726720741599073	0.19232784991363208	STRADB
GLP 1 From Intestine And Pancreas Role In Glucose Homeostasis WP5452	1/6	0.7674732457951902	0.9999962908128224	0	0	0.726720741599073	0.19232784991363208	PCSK2
Gamma Glutamyl Cycle For Glutathione Including Diseases WP4518	1/6	0.7674732457951902	0.9999962908128224	0	0	0.726720741599073	0.19232784991363208	GCLC
Vitamin A1 And A5 X Pathways WP5397	1/6	0.7674732457951902	0.9999962908128224	0	0	0.726720741599073	0.19232784991363208	RXRG
Metastatic Brain Tumor WP2249	1/6	0.7674732457951902	0.9999962908128224	0	0	0.726720741599073	0.19232784991363208	MYC
Cellular Proteostasis WP4918	1/6	0.7674732457951902	0.9999962908128224	0	0	0.726720741599073	0.19232784991363208	PFDN5
CCL18 Signaling WP5097	1/6	0.7674732457951902	0.9999962908128224	0	0	0.726720741599073	0.19232784991363208	ZEB2
17Q12 Copy Number Variation Syndrome WP5287	19/100	0.7704438881663789	0.9999962908128224	0	0	0.851748420517329	0.22212615216187845	CCL14;GRB7;UNC45B;SLFN5;DHRS11;RASL10B;IKZF3;SRCIN1;ACACA;RDM1;SLFN13;SLFN11;TBC1D3L;CCL5;MMP28;CCL4;CCL3;GAS2L2;GPR179
Type 2 Papillary Renal Cell Carcinoma WP4241	6/34	0.7730920641884624	0.9999962908128224	0	0	0.778389128273119	0.20032399801532813	CDKN1A;TGFB2;EPAS1;CADM2;PDGFB;TGFA
Pathogenic Escherichia Coli Infection WP2272	10/55	0.7778062433571602	0.9999962908128224	0	0	0.8070908809413222	0.20280404545703973	ITGB1;TUBB6;TUBA3D;OCLN;TUBAL3;ROCK2;FYN;CD14;TLR5;TLR4
Synaptic Signaling Associated With Autism Spectrum Disorder WP4539	9/50	0.7809422184895726	0.9999962908128224	0	0	0.7972670694898265	0.19712756439303078	GRIN2A;BDNF;AKT2;AKT3;PTEN;PIK3CD;GRIN2B;GRM1;GRIN1
RANKL RANK Signaling WP2018	9/50	0.7809422184895726	0.9999962908128224	0	0	0.7972670694898265	0.19712756439303078	MAP2K1;AKT2;TNFSF11;TNFRSF11B;GAB2;TNFRSF11A;CBL;PAPSS2;RELB
Kallmann Syndrome WP5074	4/24	0.7933569805070261	0.9999962908128224	0	0	0.726530612244898	0.16817875487328313	MYRF;GNRH1;PTPN11;SOX10
TGF Beta Signaling Pathway WP366	25/132	0.7996677221056095	0.9999962908128224	0	0	0.8481673226074135	0.1896154257207356	ITGB1;CDKN1A;ITGB4;ITGB3;ETS1;CCNB2;CCND1;MYC;JUNB;SKIL;SPTBN1;MAPK4;PDK1;MAP4K1;MAP2K1;CDKN2B;CAV1;ITGA2;FN1;RUNX2;TGFBR2;MMP12;ZEB2;ZEB1;SOS1
Control Of Immune Tolerance By Vasoactive Intestinal Peptide WP4484	2/13	0.805927293305404	0.9999962908128224	0	0	0.6605554853120917	0.14252260574016384	CTLA4;IL12A
Genes Targeted By miRNAs In Adipocytes WP1992	2/13	0.805927293305404	0.9999962908128224	0	0	0.6605554853120917	0.14252260574016384	IGF1;ERG
Ganglio Series Sphingolipid Metabolism WP5299	2/13	0.805927293305404	0.9999962908128224	0	0	0.6605554853120917	0.14252260574016384	ST8SIA1;ST3GAL1
Mitochondrial Fission And Fusion WP4318	2/13	0.805927293305404	0.9999962908128224	0	0	0.6605554853120917	0.14252260574016384	BNIP3;SH3GL2
Leukotriene Metabolic Pathway WP5171	2/13	0.805927293305404	0.9999962908128224	0	0	0.6605554853120917	0.14252260574016384	LTC4S;DECR1
Aerobic Glycolysis Augmented WP4628	2/13	0.805927293305404	0.9999962908128224	0	0	0.6605554853120917	0.14252260574016384	GPI;LDHA
Purine Metabolism WP4792	2/13	0.805927293305404	0.9999962908128224	0	0	0.6605554853120917	0.14252260574016384	AMPD1;ADA
Dopaminergic Neurogenesis WP2855	5/30	0.806975633547557	0.9999962908128224	0	0	0.7264671769890977	0.15579946207738318	RET;LMX1A;ALDH1A1;GLI1;NEUROG2
Serotonin Receptor 4 6 7 And NR3C Signaling WP734	3/19	0.8109345524368925	0.9999962908128224	0	0	0.6811384187340598	0.1427447670641898	MAP2K1;HTR7;RPS6KA5
mRNA Protein And Metabolite Inducation Pathway By Cyclosporin A WP3953	1/7	0.8176672945629727	0.9999962908128224	0	0	0.6055619930475087	0.12189948112828354	SLC7A5
Amino Acid Metabolism In Triple Negative Breast Cancer Cells WP5213	1/7	0.8176672945629727	0.9999962908128224	0	0	0.6055619930475087	0.12189948112828354	PSAT1
Activation Of NLRP3 Inflammasome By SARS CoV 2 WP4876	1/7	0.8176672945629727	0.9999962908128224	0	0	0.6055619930475087	0.12189948112828354	PYCARD
Hypothetical Craniofacial Development Pathway WP3655	1/7	0.8176672945629727	0.9999962908128224	0	0	0.6055619930475087	0.12189948112828354	ARHGAP29
GLP 1 In Pancreatic Islet Cells WP5447	1/7	0.8176672945629727	0.9999962908128224	0	0	0.6055619930475087	0.12189948112828354	IL6
Mevalonate Pathway WP3963	1/7	0.8176672945629727	0.9999962908128224	0	0	0.6055619930475087	0.12189948112828354	HMGCS1
MECP2 And Associated Rett Syndrome WP3584	13/73	0.8222524582268781	0.9999962908128224	0	0	0.7867069486404834	0.15396468953264605	GRIA1;BDNF;RPS6;PTEN;IGF2;OPRK1;IGF1;FGF2;GRIN1;E2F1;FKBP5;GRIA4;EZH2
Constitutive Androstane Receptor Pathway WP2875	5/31	0.8300577210405213	0.9999962908128224	0	0	0.6984815231161786	0.1300991944701987	ALAS1;EHHADH;GSTA2;CYP3A4;FOXO1
16P11 2 Distal Deletion Syndrome WP4950	5/31	0.8300577210405213	0.9999962908128224	0	0	0.6984815231161786	0.1300991944701987	PLN;CD82;RABEP2;KDR;LAT
Endoderm Differentiation WP2853	26/140	0.8341705362593062	0.9999962908128224	0	0	0.8277511961722488	0.15008570930471316	WWC1;LAMC1;HOXC11;FOXO1;ACACA;PTHLH;HHEX;SOX17;TCEAL2;SOX7;CER1;DUSP4;DUSP2;NOG;SLC2A12;FOXN3;GDF3;DKK1;BMP7;SFRP1;RGS10;PLCH1;TCF4;AHDC1;MIXL1;EZH2
16P11 2 Proximal Deletion Syndrome WP4949	13/74	0.8369522038275115	0.9999962908128224	0	0	0.7737605863998811	0.13772034242334977	UNC13A;PRRT2;DOC2A;IGFBP3;PTEN;MSN;KIF22;TLCD3B;CORO1A;SPN;ASPHD1;PPARG;C16ORF54
Cell Differentiation Expanded Index WP2023	3/20	0.8385062435463632	0.9999962908128224	0	0	0.6410305369539423	0.1129067928849491	KLF4;RUNX2;EZH2
Nanomaterial Induced Apoptosis WP2507	3/20	0.8385062435463632	0.9999962908128224	0	0	0.6410305369539423	0.1129067928849491	AIFM1;CYCS;FASLG
Hypertrophy Model WP516	3/20	0.8385062435463632	0.9999962908128224	0	0	0.6410305369539423	0.1129067928849491	ZEB1;NR4A3;IL18
H19 Rb E2F1 And CDK Beta Catenin In Colorectal Cancer WP3969	2/14	0.8386775688124141	0.9999962908128224	0	0	0.6054705609643023	0.10651980037061119	CCND1;E2F1
Th17 Cell Differentiation Pathway WP5130	12/69	0.8399948017737766	0.9999962908128224	0	0	0.7643807474075524	0.13327710266012113	ZAP70;IL6;IL23A;LCK;IRF4;RORC;IL21R;CD3G;PRKCQ;CD3E;CD3D;LAT
IL5 Signaling WP127	6/37	0.8401247392531177	0.9999962908128224	0	0	0.7029264276626	0.12245322737674359	MAP2K1;RPS6KA1;RPS6;BTK;PTPN11;SOS1
EPO Receptor Signaling WP581	4/26	0.8437277795017017	0.9999962908128224	0	0	0.6603980435149266	0.11221838357396081	MAP2K1;SOCS1;SOS1;PDK1
Fibrin Complement Receptor 3 Signaling WP4136	7/43	0.8498197977797369	0.9999962908128224	0	0	0.7061189757871122	0.1149074149808285	IL6;ITGB2;CD14;LBP;CXCL3;TNF;TLR4
IL6 Signaling WP364	7/43	0.8498197977797369	0.9999962908128224	0	0	0.7061189757871122	0.1149074149808285	MAP2K1;IL6;PTPN11;IL6ST;SOS1;JUNB;AGT
Pregnane X Receptor Pathway WP2876	5/32	0.8508380704813502	0.9999962908128224	0	0	0.6725688806412536	0.10864237163250917	SRPX2;GSTA2;NRIP1;CYP3A4;FOXO1
Prion Disease Pathway WP3995	5/32	0.8508380704813502	0.9999962908128224	0	0	0.6725688806412536	0.10864237163250917	BCL11A;IRF4;EBF1;FYN;POU2F2
Transcription Factors Regulate miRNAs Cardiac Hypertrophy WP1559	1/8	0.8570281633837179	0.9999962908128224	0	0	0.5190200297963913	0.08007674483533996	AKT2
EPAC1 And PKA Reduction Of Retinal Inflammation WP5440	1/8	0.8570281633837179	0.9999962908128224	0	0	0.5190200297963913	0.08007674483533996	NEK7
Cerebral Organic Acidurias Including Diseases WP4519	1/8	0.8570281633837179	0.9999962908128224	0	0	0.5190200297963913	0.08007674483533996	D2HGDH
Peroxiredoxin 2 Induced Ovarian Failure WP4873	1/8	0.8570281633837179	0.9999962908128224	0	0	0.5190200297963913	0.08007674483533996	MAPK10
NAD Biosynthesis II From Tryptophan WP2485	1/8	0.8570281633837179	0.9999962908128224	0	0	0.5190200297963913	0.08007674483533996	HAAO
Phase I Biotransformations Non P450 WP136	1/8	0.8570281633837179	0.9999962908128224	0	0	0.5190200297963913	0.08007674483533996	CES1
Caloric Restriction And Aging WP4191	1/8	0.8570281633837179	0.9999962908128224	0	0	0.5190200297963913	0.08007674483533996	IGF1
Canonical NF kB Pathway WP4562	1/8	0.8570281633837179	0.9999962908128224	0	0	0.5190200297963913	0.08007674483533996	NFKBIE
Cytosine Methylation WP3585	1/8	0.8570281633837179	0.9999962908128224	0	0	0.5190200297963913	0.08007674483533996	IDH1
Hunger And Satiety WP5445	1/8	0.8570281633837179	0.9999962908128224	0	0	0.5190200297963913	0.08007674483533996	GHRL
Phosphoinositides Metabolism WP4971	8/49	0.8590032173647986	0.9999962908128224	0	0	0.7085173358697375	0.10768231501822427	PLCZ1;INPP5D;PTEN;PIK3CD;PIK3C2G;PLCH1;PLCH2;PLCB2
Host Pathogen Interaction Of Human CoVs Apoptosis WP4864	3/21	0.8625283494103959	0.9999962908128224	0	0	0.6053790864827266	0.08952785541167131	FASLG;TNF;BBC3
Integrated Cancer Pathway WP1971	7/44	0.8663095999890812	0.9999962908128224	0	0	0.6869907735537812	0.09859205779856842	CDKN1A;CDKN2B;MYC;NOXA1;PTEN;E2F1;BBC3
Biomarkers For Pyrimidine Metabolism Disorders WP4584	2/15	0.8663341167057873	0.9999962908128224	0	0	0.5588602403623266	0.08018785412275058	TK2;TYMS
Biogenic Amine Synthesis WP550	2/15	0.8663341167057873	0.9999962908128224	0	0	0.5588602403623266	0.08018785412275058	MAOA;DBH
Mitochondrial Immune Response To SARS CoV 2 WP5038	5/33	0.869459740364356	0.9999962908128224	0	0	0.6485071412002519	0.09071528546553907	ACE2;AGTR1;IRF7;TMPRSS2;IKBKE
22Q11 2 Copy Number Variation Syndrome WP4657	21/119	0.8782808634685966	0.9999962908128224	0	0	0.7776151671378679	0.10092577552141559	RTN4R;SLC25A1;CCDC188;VWF;SERPIND1;RORC;SEPTIN5;TRMT2A;SLC2A4;RTN4;SEPTIN11;SLC7A4;P2RX6;CYP26B1;ARVCF;CLDN3;CDC45;ACTC1;PRODH;FGFR2;PAK4
IL18 Signaling WP4754	9/56	0.881119948025406	0.9999962908128224	0	0	0.6952215344639355	0.0879882888929941	LCK;PTEN;IL18;CYCS;FASLG;CSN2;TNF;ACACB;GRIN2B
Nephrotic Syndrome WP4758	7/45	0.8812802950672864	0.9999962908128224	0	0	0.668869318806415	0.08453140222545252	ITGB4;COL4A4;PTPRO;COL4A3;CTLA4;SYNPO;ARHGAP24
IL19 Signaling WP5422	4/28	0.8833241033396909	0.9999962908128224	0	0	0.6052875695732839	0.07509385092534326	SOCS1;IL20RB;CXCR4;TNF
Cell Cycle WP179	21/120	0.8872551440639947	0.9999962908128224	0	0	0.769711080537623	0.09207490975405593	TGFB2;CDKN1A;CDKN2B;CDKN2C;CCNH;GADD45A;TTK;PKMYT1;CDC20;CCNB2;ORC6;CDC45;CCND1;ESPL1;MYC;E2F1;E2F2;SFN;BUB1;YWHAG;MCM2
Copper Homeostasis WP3286	8/51	0.8874277376890259	0.9999962908128224	0	0	0.6754766686100494	0.08067095137321312	STEAP4;MT1A;CCND1;SLC11A2;PTEN;MT1F;MT1G;FOXO1
SARS CoV 2 B 1 1 7 Variant Antagonises Innate Immune Activation WP5116	1/9	0.8878935046796372	0.9999962908128224	0	0	0.4541135573580533	0.05399567790030185	IKBKE
Somitogenesis In The Context Of Spondylocostal Dysostosis WP4785	1/9	0.8878935046796372	0.9999962908128224	0	0	0.4541135573580533	0.05399567790030185	RIPPLY2
Acetaminophen In Analgesia And Antipyresis WP5444	1/9	0.8878935046796372	0.9999962908128224	0	0	0.4541135573580533	0.05399567790030185	PTGS1
15Q11 2 Copy Number Variation Syndrome WP4940	1/9	0.8878935046796372	0.9999962908128224	0	0	0.4541135573580533	0.05399567790030185	TUBGCP6
Steroid Hormone Precursor Biosynthesis WP5277	1/9	0.8878935046796372	0.9999962908128224	0	0	0.4541135573580533	0.05399567790030185	AKR1C1
Nod Like Receptor NLR Signaling WP288	1/9	0.8878935046796372	0.9999962908128224	0	0	0.4541135573580533	0.05399567790030185	EPHB2
TAR Syndrome WP5362	10/62	0.8880042898909122	0.9999962908128224	0	0	0.6981314087677302	0.08292314468355665	ITGB1;PEX19;LCK;ITGA10;CXCR4;TNFRSF14;PDZK1;PDZK1IP1;CD3D;HAMP
Pathways Of Nucleic Acid Metabolism And Innate Immune Sensing WP4705	2/16	0.8895696960794203	0.9999962908128224	0	0	0.5189085369892046	0.06072133859063811	RNASET2;SAMHD1
8Q11 23 RB1CC1 Copy Number Variation WP5412	2/16	0.8895696960794203	0.9999962908128224	0	0	0.5189085369892046	0.06072133859063811	GABARAPL1;TNF
NAD Metabolism WP3644	2/16	0.8895696960794203	0.9999962908128224	0	0	0.5189085369892046	0.06072133859063811	NRK;NMNAT2
ID Signaling WP53	2/16	0.8895696960794203	0.9999962908128224	0	0	0.5189085369892046	0.06072133859063811	ID1;ID3
ATM Signaling WP2516	6/40	0.8901432608269536	0.9999962908128224	0	0	0.6407806742186434	0.07456948096573675	PIDD1;CDKN1A;GADD45A;FANCD2;AP3B2;TP73
